CASENUM,VEH_NO,PER_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,NMIMPAIR,WEIGHT
201522393130,0,1,4,3,1,82,10,0,10.944
201522393141,0,1,4,3,1,82,10,0,10.944
201522393153,0,1,4,3,1,82,10,0,10.944
201522393339,0,1,4,3,1,82,10,98,10.944
201522393344,0,1,4,3,1,82,10,0,10.944
201522393368,0,1,4,3,1,82,10,98,10.944
201522393371,0,1,4,3,1,82,10,99,10.944
201522393378,0,1,4,3,1,82,10,0,10.944
201522393389,0,1,4,3,1,82,10,0,10.944
201522393555,0,1,4,4,1,82,10,0,218.88
201522393624,0,1,4,3,1,82,10,98,10.944
201522393670,0,1,4,3,1,82,10,9,10.944
201522393680,0,1,4,3,1,82,10,0,10.944
201522393926,0,1,4,4,1,82,10,0,218.88
201522394006,0,1,4,3,1,82,10,0,10.944
201522394022,0,1,4,3,1,82,10,0,10.944
201522394025,0,1,4,3,1,82,10,0,10.944
201522394027,0,1,4,3,1,82,10,0,10.944
201522394040,0,1,4,3,1,82,10,0,10.944
201522394042,0,1,4,3,1,82,10,0,10.944
201522394234,0,1,4,3,1,82,10,0,10.944
201522394242,0,1,4,3,1,82,10,0,10.944
201522394245,0,1,4,3,1,82,10,0,10.944
201522394252,0,1,4,3,1,82,10,0,10.944
201522394271,0,1,4,3,1,82,10,0,10.944
201522394424,0,1,4,3,1,82,10,0,10.944
201522394615,0,1,4,3,1,82,10,0,10.944
201522394632,0,1,4,3,1,82,10,0,10.944
201522394697,0,1,4,3,2,82,10,99,10.944
201522394855,0,1,4,3,1,82,10,98,10.944
201522394876,0,1,4,3,1,82,10,0,10.944
201522394890,0,1,4,3,1,82,10,98,10.944
201522394890,0,2,4,3,1,82,10,98,10.944
201522394898,0,1,4,3,1,82,10,99,10.944
201522394911,0,1,4,3,1,82,10,99,10.944
201522394914,0,1,4,3,1,82,10,0,10.944
201522394942,0,1,4,3,1,82,10,0,10.944
201522394963,0,1,4,3,1,82,10,0,10.944
201522394975,0,1,4,3,1,82,10,0,10.944
201522395337,0,1,4,4,1,82,10,0,218.88
201522395351,0,1,4,3,1,82,10,0,10.944
201522395354,0,1,4,3,1,82,10,0,10.944
201522395357,0,1,4,3,1,82,10,0,10.944
201522395390,0,1,4,3,1,82,10,0,10.944
201522395404,0,1,4,3,1,82,10,0,10.944
201522395416,0,1,4,3,1,82,10,0,10.944
201522395632,0,1,4,3,1,82,10,99,10.944
201522395639,0,1,4,3,1,82,10,0,10.944
201522395647,0,1,4,3,1,82,10,0,10.944
201522395656,0,1,4,3,1,82,10,0,10.944
201522395687,0,1,4,3,1,82,10,0,10.944
201522395958,0,1,4,3,1,82,10,0,10.944
201522395968,0,1,4,3,1,82,10,0,10.944
201522395976,0,1,4,3,1,82,10,0,10.944
201522395993,0,1,4,3,1,82,10,0,10.944
201522395998,0,1,4,3,1,82,10,0,10.944
201522396008,0,1,4,3,1,82,10,0,10.944
201522396274,0,1,4,3,1,82,10,0,10.944
201522396282,0,1,4,3,1,82,10,0,10.944
201522396285,0,1,4,3,1,82,10,0,10.944
201522396299,0,1,4,3,1,82,10,0,10.944
201522396325,0,1,4,3,1,82,10,0,10.944
201522396334,0,1,4,3,1,82,10,0,10.944
201522396344,0,1,4,3,1,82,10,0,10.944
201522396452,0,1,4,4,1,82,10,99,218.88
201522396585,0,1,4,3,1,82,10,98,10.944
201522396588,0,1,4,3,1,82,10,0,10.944
201522396600,0,1,4,3,1,82,10,0,10.944
201522396611,0,1,4,3,1,82,10,0,10.944
201522396632,0,1,4,3,1,82,10,0,10.944
201522396643,0,1,4,3,1,82,10,98,10.944
201522396923,0,1,4,3,1,82,10,0,10.944
201522396926,0,1,4,3,1,82,10,0,10.944
201522396941,0,1,4,3,1,82,10,0,10.944
201522396953,0,1,4,3,1,82,10,0,10.944
201522396961,0,1,4,3,1,82,10,0,10.944
201522396976,0,1,4,3,1,82,10,0,10.944
201522396976,0,2,4,3,1,82,10,0,10.944
201522397004,0,1,4,3,1,82,10,0,10.944
201522397012,0,1,4,3,1,82,10,0,10.944
201522397022,0,1,4,3,1,82,10,0,10.944
201522397146,0,1,4,4,1,82,10,0,218.88
201522397360,0,1,4,3,1,82,10,0,10.944
201522397380,0,1,4,5,1,82,10,0,60.192
201522397381,0,1,4,3,1,82,10,0,10.944
201522397388,0,1,4,3,1,82,10,0,10.944
201522397581,0,1,4,4,1,82,10,0,218.88
201522397646,0,1,4,3,1,82,10,0,10.944
201522397664,0,1,4,3,1,82,10,0,10.944
201522397681,0,1,4,3,1,82,10,0,10.944
201522397701,0,1,4,3,1,82,10,0,10.944
201522397708,0,1,4,3,1,82,10,0,10.944
201522397922,0,1,4,3,1,82,10,0,10.944
201522397940,0,1,4,3,1,82,10,0,10.944
201522397942,0,1,4,3,1,82,10,0,10.944
201522397970,0,1,4,3,1,82,10,0,10.944
201522397984,0,1,4,3,1,82,10,0,10.944
201522398101,0,1,4,4,1,82,10,0,218.88
201522398235,0,1,4,3,1,82,10,0,10.944
201522398239,0,1,4,3,1,82,10,0,10.944
201522398239,0,2,4,3,1,82,10,0,10.944
201522398247,0,1,4,3,1,82,10,0,10.944
201522398277,0,1,4,3,1,82,10,0,10.944
201522398279,0,1,4,3,1,82,10,0,10.944
201522398281,0,1,4,3,1,82,10,0,10.944
201522398283,0,1,4,3,1,82,10,0,10.944
201522398289,0,1,4,3,1,82,10,0,10.944
201522398469,0,1,4,3,1,82,10,0,10.944
201522398501,0,1,4,3,1,82,10,0,10.944
201522398508,0,1,4,3,1,82,10,0,10.944
201522398621,0,1,4,3,1,82,10,0,10.944
201522398638,0,1,4,3,1,82,10,0,10.944
201522398904,0,1,4,3,1,82,10,0,10.944
201522398910,0,1,4,3,1,82,10,0,10.944
201522398921,0,1,4,3,1,82,10,0,10.944
201522398942,0,1,4,3,1,82,10,0,10.944
201522398945,0,1,4,3,1,82,10,0,10.944
201522398948,0,1,4,3,1,82,10,0,10.944
201522398952,0,1,4,3,1,82,10,0,10.944
201522398960,0,1,4,3,1,82,10,0,10.944
201522398963,0,1,4,3,1,82,10,0,10.944
201522398976,0,1,4,3,1,82,10,9,10.944
201522399043,0,1,4,4,1,82,10,0,218.88
201522399111,0,1,4,3,1,82,10,0,10.944
201522399150,0,1,4,3,1,82,10,0,10.944
201526646961,0,1,1,3,1,26,2,0,12.7317
201526647162,0,1,1,3,3,26,2,0,8.330606
201526647527,0,1,1,3,2,26,2,99,12.7317
201526648651,0,1,1,3,1,26,2,0,12.7317
201526648702,0,1,1,3,1,26,2,0,12.7317
201526648819,0,1,1,3,1,26,2,0,12.7317
201526648909,0,1,1,3,13,26,2,0,33.326668
201526649145,0,1,1,3,9,26,2,99,12.508344
201526649145,0,2,1,3,9,26,2,99,12.508344
201526649387,0,1,1,3,7,26,2,0,15.802204
201526649471,0,1,1,3,3,26,2,0,8.330606
201526649518,0,1,1,3,13,26,2,0,33.326668
201526649577,0,1,1,3,1,26,2,0,12.7317
201526649639,0,1,1,3,1,26,2,0,12.7317
201526649875,0,1,1,3,2,26,2,0,12.7317
201526650141,0,1,1,3,1,26,2,0,12.7317
201526650350,0,1,1,3,9,26,2,0,12.508344
201526650407,0,1,1,3,1,26,2,0,12.7317
201526650492,0,1,1,3,7,26,2,0,15.802204
201526650659,0,1,1,3,7,26,2,0,15.802204
201526650693,0,1,1,3,3,26,2,0,8.330606
201526650720,0,1,1,3,3,26,2,0,8.330606
201526650728,0,1,1,3,3,26,2,0,8.330606
201526650783,0,1,1,3,1,26,2,0,12.7317
201526650930,0,1,1,3,9,26,2,0,12.508344
201526651029,0,1,1,3,3,26,2,0,8.330606
201526651212,0,1,1,3,1,26,2,0,12.7317
201526651312,0,1,1,4,7,26,2,0,221.230856
201526651434,0,1,1,3,1,26,2,0,12.7317
201526651522,0,1,1,3,9,26,2,0,12.508344
201526651527,0,1,1,4,9,26,2,0,225.150192
201526651580,0,1,1,3,3,26,2,0,8.330606
201526651725,0,1,1,3,1,26,2,0,12.7317
201526652699,0,1,1,3,9,26,2,0,12.508344
201526652732,0,1,1,3,9,26,2,0,12.508344
201527238017,0,1,1,3,9,24,1,0,28.446094
201527238152,0,1,1,3,2,24,1,0,16.671056
201527238181,0,1,1,3,1,25,1,0,12.0702
201527238257,0,1,1,3,1,25,1,0,12.0702
201527238283,0,1,1,3,1,25,1,0,12.0702
201527238305,0,1,1,4,7,25,1,0,225.861805
201527238407,0,1,1,4,14,25,1,0,214.185216
201527238634,0,1,1,3,3,25,1,0,12.0702
201527238695,0,1,1,4,6,25,1,0,203.06784
201527238734,0,1,1,3,1,25,1,0,12.0702
201527238750,0,1,1,3,7,25,1,0,45.172361
201527238893,0,1,1,3,7,24,1,0,17.389047
201527238934,0,1,1,3,2,24,1,0,16.671056
201527239024,0,1,1,3,5,24,1,0,17.102034
201527239082,0,1,1,3,12,24,1,0,39.973163
201527239420,0,1,1,4,12,24,1,0,239.838978
201527239440,0,1,1,3,1,24,1,0,8.3604
201527239520,0,1,1,3,1,25,1,0,12.0702
201527239757,0,1,1,3,7,25,1,0,45.172361
201527239808,0,1,1,4,14,25,1,0,214.185216
201527239941,0,1,1,3,5,24,1,0,17.102034
201527240019,0,1,1,3,9,24,1,0,28.446094
201527240073,0,1,1,4,5,24,1,0,222.326442
201527240075,0,1,1,3,5,24,1,0,17.102034
201527240081,0,1,1,3,7,24,1,0,17.389047
201527240124,0,1,1,4,12,24,1,0,239.838978
201527240252,0,1,1,4,14,25,1,0,214.185216
201527240368,0,1,1,3,9,24,1,0,28.446094
201527240439,0,1,1,3,9,24,1,0,28.446094
201527240525,0,1,1,4,14,25,1,0,214.185216
201527240527,0,1,1,4,14,25,1,0,214.185216
201527240529,0,1,1,3,14,25,1,0,107.092608
201527240547,0,1,1,4,2,25,1,0,217.2636
201527240563,0,1,1,4,7,25,1,0,225.861805
201527240586,0,1,1,3,1,25,1,0,12.0702
201527240637,0,1,1,3,7,24,1,99,17.389047
201527240726,0,1,1,3,2,25,1,0,12.0702
201527240942,0,1,1,3,5,24,1,0,17.102034
201527240963,0,1,1,4,9,24,1,0,227.568752
201527241023,0,1,1,3,9,24,1,0,28.446094
201527241042,0,1,1,4,12,24,1,0,239.838978
201527241051,0,1,1,4,12,24,1,0,239.838978
201527241052,0,1,1,3,12,24,1,0,39.973163
201527241177,0,1,1,3,7,24,1,0,17.389047
201527241188,0,1,1,3,7,24,1,0,17.389047
201527241278,0,1,1,3,2,25,1,0,12.0702
201527241288,0,1,1,4,3,25,1,0,217.2636
201527241303,0,1,1,3,6,25,1,0,40.613568
201527241341,0,1,1,3,6,25,1,0,40.613568
201527241353,0,1,1,3,7,25,1,0,45.172361
201527241408,0,1,1,4,6,25,1,0,203.06784
201527241453,0,1,1,3,6,25,1,0,40.613568
201527241517,0,1,1,3,3,25,1,0,12.0702
201527241645,0,1,1,3,5,24,1,0,17.102034
201527241778,0,1,1,3,2,24,1,0,16.671056
201527241918,0,1,1,3,12,24,1,0,39.973163
201527241919,0,1,1,3,12,24,1,0,39.973163
201527241955,0,1,1,3,12,24,1,0,39.973163
201527241973,0,1,1,3,12,24,1,0,39.973163
201527242075,0,1,1,3,12,24,1,0,39.973163
201527242115,0,1,1,4,14,25,1,0,214.185216
201527242117,0,1,1,3,14,25,1,99,107.092608
201527242125,0,1,1,3,14,25,1,0,107.092608
201527242126,0,1,1,4,14,25,1,0,214.185216
201527242224,0,1,1,3,9,24,1,0,28.446094
201527242301,0,1,1,3,1,25,1,0,12.0702
201527242352,0,1,1,3,2,25,1,0,12.0702
201527242377,0,1,1,3,1,25,1,0,12.0702
201527242389,0,1,1,3,2,25,1,0,12.0702
201527242533,0,1,1,3,12,24,1,99,39.973163
201527242572,0,1,1,4,2,24,1,0,216.723728
201527242613,0,1,1,4,12,24,1,0,239.838978
201527242760,0,1,1,3,2,24,1,0,16.671056
201527242768,0,1,1,3,2,24,1,0,16.671056
201527242888,0,1,1,3,6,25,1,0,40.613568
201527242906,0,1,1,3,6,25,1,0,40.613568
201527242908,0,1,1,3,6,25,1,0,40.613568
201527242930,0,1,1,3,6,25,1,0,40.613568
201527243014,0,1,1,3,3,25,1,0,12.0702
201527243030,0,1,1,6,14,25,1,0,107.092608
201527243146,0,1,1,3,7,24,1,9,17.389047
201527243183,0,1,1,4,9,24,1,0,227.568752
201527243198,0,1,1,3,2,24,1,0,16.671056
201527243237,0,1,1,4,9,24,1,0,227.568752
201527243334,0,1,1,4,12,24,1,0,239.838978
201527243480,0,1,1,3,7,25,1,0,45.172361
201527243486,0,1,1,3,14,25,1,0,107.092608
201527243491,0,1,1,3,14,25,1,0,107.092608
201527243539,0,1,1,3,7,25,1,0,45.172361
201527243562,0,1,1,4,1,25,1,0,217.2636
201527243683,0,1,1,3,2,24,1,0,16.671056
201527243800,0,1,1,4,2,24,1,0,216.723728
201527243895,0,1,1,4,1,24,1,0,217.3704
201527243923,0,1,1,3,5,24,1,0,17.102034
201527243928,0,1,1,4,7,24,1,0,226.057611
201527243988,0,1,1,3,2,24,1,0,16.671056
201527244071,0,1,1,4,14,25,1,0,214.185216
201527244093,0,1,1,3,1,25,1,0,12.0702
201527244109,0,1,1,4,3,25,1,0,217.2636
201527244238,0,1,1,4,7,25,1,0,225.861805
201527244293,0,1,1,4,14,25,1,0,214.185216
201527244334,0,1,1,3,2,24,1,0,16.671056
201527244495,0,1,1,3,12,24,1,0,39.973163
201527244514,0,1,1,4,5,24,1,0,222.326442
201527244647,0,1,1,3,1,25,1,0,12.0702
201527244700,0,1,1,3,1,25,1,0,12.0702
201527244704,0,1,1,4,2,25,1,0,217.2636
201527244710,0,1,1,3,2,25,1,0,12.0702
201527244788,0,1,1,3,3,25,1,0,12.0702
201527244820,0,1,1,3,2,25,1,0,12.0702
201527244831,0,1,1,4,2,25,1,0,217.2636
201527244934,0,1,1,3,5,24,1,0,17.102034
201527245019,0,1,1,4,12,24,1,0,239.838978
201527245063,0,1,1,4,2,24,1,0,216.723728
201527245151,0,1,1,4,9,24,1,0,227.568752
201527245338,0,1,1,3,2,24,1,0,16.671056
201527245369,0,1,1,3,12,24,1,0,39.973163
201527245480,0,1,1,4,5,24,1,0,222.326442
201527245490,0,1,1,3,7,24,1,0,17.389047
201527245630,0,1,1,4,14,25,1,0,214.185216
201527245749,0,1,1,3,3,25,1,0,12.0702
201527245766,0,1,1,3,6,25,1,0,40.613568
201527245798,0,1,1,4,7,25,1,0,225.861805
201528004984,0,1,3,4,1,28,9,98,161.6211
201528005006,0,1,3,4,3,28,9,9,161.6211
201528005047,0,1,3,4,1,28,9,9,161.6211
201528005111,0,1,3,4,1,28,9,0,161.6211
201528005304,0,1,3,3,1,28,9,0,161.6211
201528005361,0,1,3,3,1,28,9,9,161.6211
201528005608,0,1,3,3,1,28,9,0,161.6211
201528005609,0,1,3,4,1,28,9,98,161.6211
201528005841,0,1,3,3,1,28,9,0,161.6211
201528117979,0,1,2,3,5,29,5,0,43.973436
201528118449,0,1,2,4,3,31,6,0,246.0972
201528118531,0,1,2,3,10,29,5,0,121.606255
201528118591,0,1,2,3,10,29,5,0,121.606255
201528118954,0,1,2,3,5,29,5,0,43.973436
201528119251,0,1,2,3,5,29,5,0,43.973436
201528119343,0,1,2,4,3,31,6,0,246.0972
201528119936,0,1,2,3,4,29,5,0,38.981457
201528120169,0,1,2,3,10,29,5,0,121.606255
201528120373,0,1,2,3,2,31,6,0,61.5243
201528120663,0,1,2,6,10,29,5,9,121.606255
201528120663,0,2,2,6,10,29,5,9,121.606255
201528120663,0,3,2,6,10,29,5,9,121.606255
201528120663,0,4,2,6,10,29,5,9,121.606255
201528121484,0,1,2,3,3,31,6,0,61.5243
201528121506,0,1,2,3,3,31,6,0,61.5243
201528121541,0,1,2,3,5,29,5,0,43.973436
201528254376,0,1,2,3,1,30,4,0,11.319336
201528254536,0,1,2,3,2,29,5,0,17.1835
201528254536,0,2,2,3,2,29,5,0,17.1835
201528254591,0,1,2,3,1,30,4,0,11.319336
201528254658,0,1,2,3,1,30,4,0,11.319336
201528254692,0,1,2,3,1,30,4,0,11.319336
201528254992,0,1,2,3,1,29,5,0,17.1835
201528255165,0,1,2,3,1,30,4,0,11.319336
201528255261,0,1,2,3,1,30,4,0,11.319336
201528255327,0,1,2,3,1,30,4,0,11.319336
201528255776,0,1,2,3,1,30,4,0,11.319336
201528255900,0,1,2,3,1,30,4,0,11.319336
201528255947,0,1,2,3,1,30,4,0,11.319336
201528256005,0,1,2,3,1,30,4,0,11.319336
201528256103,0,1,2,3,1,30,4,0,11.319336
201528256325,0,1,2,3,1,30,4,9,11.319336
201528256352,0,1,2,3,1,30,4,0,11.319336
201528256544,0,1,2,3,1,30,4,0,11.319336
201528256555,0,1,2,3,1,30,4,0,11.319336
201528256566,0,1,2,3,1,30,4,0,11.319336
201528256569,0,1,2,3,1,30,4,9,11.319336
201528256776,0,1,2,3,1,30,4,0,11.319336
201528256776,0,2,2,3,1,30,4,0,11.319336
201528256829,0,1,2,4,1,30,4,0,215.067384
201528256937,0,1,2,3,1,30,4,0,11.319336
201528256964,0,1,2,3,1,30,4,0,11.319336
201528257058,0,1,2,3,1,30,4,0,11.319336
201528257065,0,1,2,3,1,30,4,0,11.319336
201528257168,0,1,2,3,1,30,4,96,11.319336
201528257502,0,1,2,3,1,30,4,0,11.319336
201528257602,0,1,2,3,1,30,4,0,11.319336
201528257606,0,1,2,3,1,30,4,0,11.319336
201528257657,0,1,2,3,1,30,4,0,11.319336
201528257661,0,1,2,3,1,30,4,0,11.319336
201528257661,0,2,2,3,1,30,4,0,11.319336
201528257661,0,3,2,3,1,30,4,0,11.319336
201528257663,0,1,2,3,1,30,4,9,11.319336
201528257676,0,1,2,3,1,30,4,0,11.319336
201528257807,0,1,2,3,1,30,4,0,11.319336
201528258159,0,1,2,3,1,30,4,0,11.319336
201528258367,0,1,2,3,1,30,4,0,11.319336
201528258395,0,1,2,3,1,30,4,0,11.319336
201528258402,0,1,2,4,1,30,4,0,215.067384
201528258436,0,1,2,3,1,30,4,0,11.319336
201528258440,0,1,2,3,1,30,4,0,11.319336
201528258447,0,1,2,3,1,30,4,0,11.319336
201528258493,0,1,2,3,1,30,4,0,11.319336
201528258501,0,1,2,3,1,30,4,0,11.319336
201528258518,0,1,2,3,1,30,4,0,11.319336
201528258531,0,1,2,3,1,30,4,0,11.319336
201528258646,0,1,2,3,1,30,4,0,11.319336
201528258699,0,1,2,3,1,30,4,0,11.319336
201528258740,0,1,2,3,1,30,4,0,11.319336
201528258811,0,1,2,3,1,30,4,0,11.319336
201528258811,0,2,2,3,1,30,4,0,11.319336
201528258986,0,1,2,3,1,30,4,0,11.319336
201528259004,0,1,2,3,1,30,4,99,11.319336
201528259300,0,1,2,3,1,30,4,0,11.319336
201528259308,0,1,2,3,1,30,4,0,11.319336
201528259368,0,1,2,3,1,30,4,0,11.319336
201528259394,0,1,2,3,1,30,4,0,11.319336
201528259424,0,1,2,3,1,30,4,0,11.319336
201528259469,0,1,2,3,1,30,4,0,11.319336
201528259475,0,1,2,3,1,30,4,0,11.319336
201528259530,0,1,2,3,1,31,6,0,61.5243
201528259616,0,1,2,3,1,30,4,0,11.319336
201528259824,0,1,2,3,1,30,4,0,11.319336
201528259978,0,1,2,3,1,30,4,0,11.319336
201528259983,0,1,2,3,1,30,4,0,11.319336
201528260057,0,1,2,3,1,30,4,0,11.319336
201528260188,0,1,2,3,1,30,4,0,11.319336
201528260209,0,1,2,3,1,30,4,0,11.319336
201528260233,0,1,2,3,1,30,4,0,11.319336
201528260260,0,1,2,3,1,30,4,0,11.319336
201528260265,0,1,2,3,1,30,4,0,11.319336
201528260297,0,1,2,3,1,30,4,0,11.319336
201528260588,0,1,2,3,1,30,4,0,11.319336
201528260618,0,1,2,3,1,30,4,0,11.319336
201528260657,0,1,2,3,1,30,4,0,11.319336
201528260687,0,1,2,3,1,30,4,0,11.319336
201528260819,0,1,2,3,1,30,4,0,11.319336
201528260891,0,1,2,3,1,30,4,0,11.319336
201528260943,0,1,2,3,1,30,4,0,11.319336
201528261082,0,1,2,3,1,30,4,0,11.319336
201528261280,0,1,2,3,1,30,4,0,11.319336
201528261305,0,1,2,3,1,30,4,0,11.319336
201528261391,0,1,2,3,1,30,4,0,11.319336
201528261660,0,1,2,3,1,30,4,0,11.319336
201528261696,0,1,2,3,1,30,4,0,11.319336
201528261734,0,1,2,3,1,30,4,0,11.319336
201528261914,0,1,2,3,1,30,4,0,11.319336
201528261946,0,1,2,3,1,30,4,0,11.319336
201528261976,0,1,2,3,1,30,4,0,11.319336
201528262205,0,1,2,3,1,30,4,0,11.319336
201528262241,0,1,2,3,1,30,4,0,11.319336
201528262245,0,1,2,4,1,30,4,0,215.067384
201528262370,0,1,2,3,1,30,4,0,11.319336
201528262465,0,1,2,3,1,30,4,0,11.319336
201528262483,0,1,2,3,1,30,4,0,11.319336
201528262566,0,1,2,3,1,30,4,0,11.319336
201528262573,0,1,2,3,1,30,4,0,11.319336
201528262831,0,1,2,3,1,30,4,0,11.319336
201528262843,0,1,2,3,1,30,4,0,11.319336
201528262908,0,1,2,3,1,30,4,0,11.319336
201528262923,0,1,2,3,1,30,4,0,11.319336
201528262998,0,1,2,3,1,30,4,0,11.319336
201528263256,0,1,2,3,1,30,4,0,11.319336
201528263431,0,1,2,3,1,30,4,0,11.319336
201528263448,0,1,2,2,1,30,4,0,45.277344
201528263502,0,1,2,3,1,30,4,0,11.319336
201528263510,0,1,2,3,1,30,4,0,11.319336
201528263636,0,1,2,3,1,30,4,0,11.319336
201528263709,0,1,2,3,1,30,4,0,11.319336
201528321418,0,1,3,3,1,51,9,0,119.48265
201528321446,0,1,3,3,1,51,9,0,119.48265
201528321661,0,1,3,4,1,51,9,0,358.44795
201528321696,0,1,3,3,1,51,9,0,119.48265
201528321708,0,1,3,3,1,51,9,0,119.48265
201528321883,0,1,3,3,1,51,9,0,119.48265
201528322502,0,1,3,3,1,51,9,9,119.48265
201528322581,0,1,3,3,1,51,9,0,119.48265
201528322725,0,1,3,3,1,51,9,0,119.48265
201528322813,0,1,3,3,1,51,9,0,119.48265
201528322819,0,1,3,2,1,51,9,0,119.48265
201528322990,0,1,3,3,1,51,9,9,119.48265
201528323008,0,1,3,3,1,51,9,0,119.48265
201528323066,0,1,3,3,1,51,9,0,119.48265
201528323191,0,1,3,3,1,51,9,0,119.48265
201528323250,0,1,3,3,1,51,9,0,119.48265
201528323347,0,1,3,3,1,51,9,0,119.48265
201528323562,0,1,3,5,1,51,9,0,119.48265
201528323565,0,1,3,3,1,51,9,0,119.48265
201528323620,0,1,3,3,1,51,9,0,119.48265
201528323678,0,1,3,3,1,51,9,0,119.48265
201528323687,0,1,3,3,1,51,9,0,119.48265
201528323723,0,1,3,1,1,51,9,0,119.48265
201528324037,0,1,3,3,1,51,9,0,119.48265
201528324107,0,1,3,3,1,51,9,0,119.48265
201528324454,0,1,3,3,1,51,9,98,119.48265
201528324917,0,1,3,3,1,51,9,0,119.48265
201528324918,0,1,3,3,1,51,9,0,119.48265
201528324923,0,1,3,3,1,51,9,0,119.48265
201528324948,0,1,3,3,1,51,9,0,119.48265
201528432816,0,1,3,3,6,62,8,98,40.029247
201528432853,0,1,3,3,2,62,8,0,24.553
201528432884,0,1,3,3,2,62,8,0,24.553
201528433374,0,1,3,3,2,62,8,0,24.553
201528434160,0,1,3,3,1,62,8,0,24.553
201528434333,0,1,3,3,3,62,8,0,24.553
201528434383,0,1,3,3,2,62,8,0,24.553
201528434811,0,1,3,3,6,62,8,0,40.029247
201528434910,0,1,3,3,2,62,8,0,24.553
201528434990,0,1,3,3,2,62,8,0,24.553
201528435236,0,1,3,3,2,62,8,0,24.553
201528435673,0,1,3,3,2,62,8,0,24.553
201528436030,0,1,3,5,4,62,8,0,49.106
201528436057,0,1,3,3,5,62,8,0,24.553
201528436260,0,1,3,3,2,62,8,0,24.553
201528436493,0,1,3,3,17,62,8,0,24.553
201528436496,0,1,3,3,17,62,8,0,24.553
201528436928,0,1,3,3,6,62,8,0,40.029247
201528556401,0,1,3,3,1,64,7,0,9.4404
201528556593,0,1,3,3,1,64,7,0,9.4404
201528557127,0,1,3,3,1,64,7,98,9.4404
201528557135,0,1,3,3,1,64,7,0,9.4404
201528557512,0,1,3,6,2,64,7,0,99.1242
201528557657,0,1,3,3,1,64,7,0,9.4404
201528557902,0,1,3,3,1,64,7,9,9.4404
201528557962,0,1,3,3,1,64,7,0,9.4404
201528559008,0,1,3,3,1,64,7,0,9.4404
201528559021,0,1,3,3,1,64,7,0,9.4404
201528559127,0,1,3,3,1,64,7,0,9.4404
201528559136,0,1,3,3,1,64,7,9,9.4404
201528559156,0,1,3,4,1,64,7,0,217.1292
201528559165,0,1,3,3,1,64,7,0,9.4404
201528559586,0,1,3,3,1,64,7,0,9.4404
201528559607,0,1,3,3,1,64,7,0,9.4404
201528559621,0,1,3,3,1,64,7,0,9.4404
201528559795,0,1,3,3,1,64,7,0,9.4404
201528560088,0,1,3,3,1,64,7,0,9.4404
201528560136,0,1,3,3,1,64,7,0,9.4404
201528560141,0,1,3,3,1,64,7,0,9.4404
201528560458,0,1,3,3,1,64,7,0,9.4404
201528560786,0,1,3,3,1,64,7,0,9.4404
201528560841,0,1,3,3,1,64,7,0,9.4404
201528560979,0,1,3,3,1,64,7,0,9.4404
201528560986,0,1,3,4,1,64,7,0,217.1292
201528561090,0,1,3,3,1,64,7,0,9.4404
201528561185,0,1,3,3,1,64,7,0,9.4404
201528561266,0,1,3,3,1,64,7,0,9.4404
201528561281,0,1,3,3,1,64,7,0,9.4404
201528561302,0,1,3,3,1,64,7,0,9.4404
201528561347,0,1,3,3,1,64,7,0,9.4404
201528561821,0,1,3,3,1,64,7,0,9.4404
201528561936,0,1,3,3,1,64,7,0,9.4404
201528561939,0,1,3,3,1,64,7,0,9.4404
201528561950,0,1,3,3,1,64,7,0,9.4404
201528562170,0,1,3,3,1,64,7,99,9.4404
201528562477,0,1,3,3,1,64,7,0,9.4404
201528562528,0,1,3,3,1,64,7,9,9.4404
201528562553,0,1,3,3,1,64,7,0,9.4404
201528562599,0,1,3,3,1,64,7,0,9.4404
201528562802,0,1,3,3,2,64,7,0,14.1606
201528562903,0,1,3,3,1,64,7,0,9.4404
201528562951,0,1,3,3,1,64,7,0,9.4404
201528563030,0,1,3,3,1,64,7,0,9.4404
201528563044,0,1,3,3,1,64,7,0,9.4404
201528563063,0,1,3,3,1,64,7,0,9.4404
201528563112,0,1,3,3,1,64,7,0,9.4404
201528563553,0,1,3,3,1,64,7,99,9.4404
201528563654,0,1,3,3,1,64,7,0,9.4404
201528563654,0,2,3,3,1,64,7,0,9.4404
201528563654,0,3,3,3,1,64,7,0,9.4404
201528563654,0,4,3,3,1,64,7,0,9.4404
201528563904,0,1,3,3,1,64,7,0,9.4404
201528563943,0,1,3,3,1,64,7,0,9.4404
201528564017,0,1,3,3,1,64,7,0,9.4404
201528564022,0,1,3,3,1,64,7,0,9.4404
201528564068,0,1,3,3,1,64,7,0,9.4404
201528564421,0,1,3,1,1,64,7,0,9.4404
201528564604,0,1,3,3,1,64,7,0,9.4404
201528564604,0,2,3,3,1,64,7,0,9.4404
201528564665,0,1,3,3,1,64,7,0,9.4404
201528564860,0,1,3,3,1,64,7,0,9.4404
201528564886,0,1,3,3,1,64,7,0,9.4404
201528564954,0,1,3,3,1,64,7,0,9.4404
201528565016,0,1,3,3,1,64,7,0,9.4404
201528565031,0,1,3,3,1,64,7,0,9.4404
201528565167,0,1,3,3,1,64,7,0,9.4404
201528565238,0,1,3,3,1,64,7,9,9.4404
201528565254,0,1,3,3,1,64,7,0,9.4404
201528565275,0,1,3,3,1,64,7,0,9.4404
