CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,MVIOLATN,WEIGHT
201516144384,2,3,4,3,43,9,0,219.987
201516144385,1,3,6,3,43,9,31,97.772
201516144385,2,3,6,3,43,9,0,97.772
201516144395,1,3,3,3,43,9,0,12.2215
201516144405,1,3,5,2,43,9,69,61.1075
201516144405,2,3,5,2,43,9,0,61.1075
201516144425,1,3,3,1,43,9,52,12.2215
201516144425,2,3,3,1,43,9,0,12.2215
201516144429,1,3,4,1,43,9,0,219.987
201516144433,1,3,6,1,43,9,0,97.772
201516144433,2,3,6,1,43,9,0,97.772
201516144454,1,3,4,1,43,9,0,219.987
201516144454,2,3,4,1,43,9,0,219.987
201516144467,1,3,3,1,43,9,0,12.2215
201516144477,1,3,4,1,43,9,0,219.987
201516144477,2,3,4,1,43,9,0,219.987
201516144512,1,3,4,4,43,9,0,219.987
201516144512,2,3,4,4,43,9,0,219.987
201516144518,1,3,4,3,43,9,0,219.987
201516144518,2,3,4,3,43,9,0,219.987
201516144537,1,3,3,6,43,9,2,41.417319
201516144537,1,3,3,6,43,9,12,41.417319
201516144543,1,3,6,6,43,9,46,82.834638
201516144543,2,3,6,6,43,9,79,82.834638
201516144544,1,3,4,6,43,9,74,207.086595
201516144544,1,3,4,6,43,9,98,207.086595
201516144544,2,3,4,6,43,9,0,207.086595
201516144548,1,3,5,6,43,9,22,41.417319
201516144548,1,3,5,6,43,9,37,41.417319
201516144548,2,3,5,6,43,9,0,41.417319
201516144551,1,3,4,3,43,9,0,219.987
201516144551,2,3,4,3,43,9,0,219.987
201516144553,1,3,3,3,43,9,46,12.2215
201516144575,1,3,4,3,43,9,0,219.987
201516144575,2,3,4,3,43,9,0,219.987
201516144578,1,3,5,3,43,9,31,61.1075
201516144578,1,3,5,3,43,9,72,61.1075
201516144578,2,3,5,3,43,9,0,61.1075
201516144579,1,3,6,1,43,9,3,97.772
201516144579,2,3,6,1,43,9,74,97.772
201516144592,1,3,4,1,43,9,0,219.987
201516144592,2,3,4,1,43,9,0,219.987
201516144614,1,3,4,1,43,9,0,219.987
201516144614,2,3,4,1,43,9,0,219.987
201516144621,1,3,5,1,43,9,58,61.1075
201516144621,2,3,5,1,43,9,0,61.1075
201516144634,1,3,5,10,43,9,46,57.347067
201516144634,2,3,5,10,43,9,0,57.347067
201516144635,1,3,4,10,43,9,98,229.388268
201516144635,2,3,4,10,43,9,0,229.388268
201516144646,1,3,4,1,43,9,0,219.987
201516144646,2,3,4,1,43,9,0,219.987
201516144661,1,3,6,1,43,9,0,97.772
201516144661,2,3,6,1,43,9,0,97.772
201516144661,3,3,6,1,43,9,0,97.772
201516144667,1,3,4,1,43,9,0,219.987
201516144667,2,3,4,1,43,9,0,219.987
201516144687,1,3,4,1,43,9,0,219.987
201516144687,2,3,4,1,43,9,0,219.987
201516144703,1,3,4,2,43,9,98,219.987
201516144703,2,3,4,2,43,9,0,219.987
201516144715,1,3,5,2,43,9,2,61.1075
201516144715,1,3,5,2,43,9,74,61.1075
201516144715,1,3,5,2,43,9,83,61.1075
201516144716,1,3,6,2,43,9,98,97.772
201516144716,2,3,6,2,43,9,0,97.772
201516144728,1,3,4,2,43,9,61,219.987
201516144728,2,3,4,2,43,9,0,219.987
201516144751,1,3,3,2,43,9,0,12.2215
201516144759,1,3,4,2,43,9,0,219.987
201516144764,1,3,6,2,43,9,2,97.772
201516144777,1,3,2,2,43,9,0,48.886
201516144786,1,3,4,2,43,9,0,219.987
201516144786,2,3,4,2,43,9,0,219.987
201516144801,1,3,5,2,43,9,0,61.1075
201516144801,2,3,5,2,43,9,0,61.1075
201516144806,1,3,6,2,43,9,0,97.772
201516144810,1,3,4,2,43,9,0,219.987
201516144810,2,3,4,2,43,9,98,219.987
201516144831,1,3,1,2,43,9,0,12.2215
201516144835,1,3,4,1,43,9,31,219.987
201516144835,2,3,4,1,43,9,0,219.987
201516144857,1,3,4,1,43,9,0,219.987
201516144857,2,3,4,1,43,9,0,219.987
201516144877,1,3,4,1,43,9,0,219.987
201516144877,2,3,4,1,43,9,0,219.987
201516144881,1,3,5,1,43,9,0,61.1075
201516144881,2,3,5,1,43,9,0,61.1075
201516144884,1,3,6,1,43,9,0,97.772
201516144884,2,3,6,1,43,9,0,97.772
201516144884,3,3,6,1,43,9,0,97.772
201516144887,1,3,3,1,43,9,0,12.2215
201516144910,1,3,4,3,43,9,0,219.987
201516144931,1,3,4,3,43,9,0,219.987
201516144931,2,3,4,3,43,9,0,219.987
201516144934,1,3,6,3,43,9,0,97.772
201516144956,1,3,4,3,43,9,0,219.987
201516144972,1,3,4,10,43,9,3,229.388268
201516144972,2,3,4,10,43,9,0,229.388268
201516144997,1,3,4,1,43,9,0,219.987
201516144997,2,3,4,1,43,9,0,219.987
201516145008,1,3,3,1,43,9,0,12.2215
201516145008,2,3,3,1,43,9,0,12.2215
201516145012,1,3,1,1,43,9,0,12.2215
201516145012,2,3,1,1,43,9,0,12.2215
201516145023,1,3,4,1,43,9,0,219.987
201516145023,2,3,4,1,43,9,0,219.987
201516145025,1,3,6,1,43,9,0,97.772
201516145025,2,3,6,1,43,9,0,97.772
201516145049,1,3,4,1,43,9,0,219.987
201516145049,2,3,4,1,43,9,0,219.987
201516145051,1,3,5,1,43,9,3,61.1075
201516145051,1,3,5,1,43,9,74,61.1075
201516145051,2,3,5,1,43,9,0,61.1075
201516145075,1,3,6,1,43,9,0,97.772
201516145075,2,3,6,1,43,9,0,97.772
201516145076,1,3,4,1,43,9,74,219.987
201516145076,2,3,4,1,43,9,0,219.987
201516145076,3,3,4,1,43,9,72,219.987
201516145090,1,3,3,1,43,9,0,12.2215
201516145103,2,3,4,1,43,9,0,219.987
201516145123,1,3,4,1,43,9,0,219.987
201516145123,2,3,4,1,43,9,0,219.987
201516145130,1,3,6,1,43,9,0,97.772
201516145130,2,3,6,1,43,9,0,97.772
201516145151,1,3,4,1,43,9,46,219.987
201516145151,1,3,4,1,43,9,71,219.987
201516145151,2,3,4,1,43,9,0,219.987
201516145158,1,3,6,1,43,9,0,97.772
201516145158,2,3,6,1,43,9,0,97.772
201516145174,1,3,4,1,43,9,0,219.987
201516145174,2,3,4,1,43,9,0,219.987
201516145181,1,3,5,1,43,9,0,61.1075
201516145181,2,3,5,1,43,9,0,61.1075
201516145198,1,3,4,1,43,9,0,219.987
201516145198,2,3,4,1,43,9,0,219.987
201516145232,1,3,4,2,43,9,0,219.987
201516145243,1,3,6,2,43,9,69,97.772
201516145260,1,3,4,2,43,9,19,219.987
201516145260,1,3,4,2,43,9,69,219.987
201516145281,1,3,4,2,43,9,0,219.987
201516145286,1,3,6,2,43,9,61,97.772
201516145286,2,3,6,2,43,9,0,97.772
201516145316,1,3,4,2,43,9,72,219.987
201516145316,1,3,4,2,43,9,98,219.987
201516145316,2,3,4,2,43,9,0,219.987
201516145318,1,3,6,2,43,9,23,97.772
201516145318,1,3,6,2,43,9,72,97.772
201516145334,1,3,3,2,43,9,0,12.2215
201516145334,2,3,3,2,43,9,0,12.2215
201516145334,3,3,3,2,43,9,0,12.2215
201516145334,4,3,3,2,43,9,0,12.2215
201516145340,1,3,4,2,43,9,98,219.987
201516145340,2,3,4,2,43,9,0,219.987
201516145363,1,3,4,2,43,9,98,219.987
201516145363,2,3,4,2,43,9,0,219.987
201516145365,1,3,6,2,43,9,0,97.772
201516145385,1,3,6,1,43,9,0,97.772
201516145385,2,3,6,1,43,9,0,97.772
201516145385,3,3,6,1,43,9,0,97.772
201516145390,1,3,4,1,43,9,0,219.987
201516145413,1,3,4,1,43,9,0,219.987
201516145413,2,3,4,1,43,9,0,219.987
201516145415,1,3,5,1,43,9,0,61.1075
201516145415,2,3,5,1,43,9,0,61.1075
201516145430,1,3,3,1,43,9,0,12.2215
201516145430,2,3,3,1,43,9,0,12.2215
201516145432,1,3,6,1,43,9,0,97.772
201516145432,2,3,6,1,43,9,0,97.772
201516145441,1,3,4,1,43,9,0,219.987
201516145441,2,3,4,1,43,9,0,219.987
201516145464,1,3,5,1,43,9,31,61.1075
201516145464,1,3,5,1,43,9,98,61.1075
201516145464,2,3,5,1,43,9,0,61.1075
201516145467,1,3,4,1,43,9,0,219.987
201516145467,2,3,4,1,43,9,0,219.987
201516145478,1,3,6,1,43,9,0,97.772
201516145478,2,3,6,1,43,9,0,97.772
201516145478,3,3,6,1,43,9,0,97.772
201516145478,4,3,6,1,43,9,0,97.772
201516145483,1,3,3,1,43,9,0,12.2215
201516145490,1,3,4,1,43,9,69,219.987
201516145490,1,3,4,1,43,9,76,219.987
201516145490,2,3,4,1,43,9,0,219.987
201516145496,1,3,3,1,43,9,12,12.2215
201516145515,1,3,4,1,43,9,0,219.987
201516145520,1,3,5,1,43,9,0,61.1075
201516145549,1,3,4,3,43,9,0,219.987
201516145549,2,3,4,3,43,9,0,219.987
201516145551,1,3,5,3,43,9,32,61.1075
201516145551,2,3,5,3,43,9,0,61.1075
201516145572,1,3,4,3,43,9,0,219.987
201516145572,2,3,4,3,43,9,0,219.987
201516145575,1,3,6,3,43,9,0,97.772
201516145575,2,3,6,3,43,9,0,97.772
201516145595,1,3,4,3,43,9,0,219.987
201516145595,2,3,4,3,43,9,0,219.987
201516145616,1,3,3,3,43,9,0,12.2215
201516145616,2,3,3,3,43,9,0,12.2215
201516145620,1,3,6,1,43,9,0,97.772
201516145620,2,3,6,1,43,9,0,97.772
201516145620,3,3,6,1,43,9,0,97.772
201516145621,1,3,4,1,43,9,0,219.987
201516145621,2,3,4,1,43,9,0,219.987
201516145621,3,3,4,1,43,9,0,219.987
201516145643,1,3,4,1,43,9,0,219.987
201516145652,1,3,3,1,43,9,0,12.2215
201516145652,2,3,3,1,43,9,0,12.2215
201516145653,1,3,5,1,43,9,0,61.1075
201516145667,1,3,4,1,43,9,98,219.987
201516145667,2,3,4,1,43,9,0,219.987
201516145687,1,3,6,1,43,9,12,97.772
201516145691,1,3,4,1,43,9,0,219.987
201516145691,2,3,4,1,43,9,0,219.987
201516145706,1,3,5,1,43,9,0,61.1075
201516145706,2,3,5,1,43,9,0,61.1075
201516145719,1,3,4,1,43,9,0,219.987
201516145720,1,3,6,1,43,9,0,97.772
201516145720,2,3,6,1,43,9,0,97.772
201516145742,1,3,4,1,43,9,0,219.987
201516145742,2,3,4,1,43,9,0,219.987
201516145763,1,3,6,1,43,9,98,97.772
201516145763,2,3,6,1,43,9,0,97.772
201516145763,3,3,6,1,43,9,0,97.772
201516145763,4,3,6,1,43,9,0,97.772
201516145763,5,3,6,1,43,9,0,97.772
201516145763,6,3,6,1,43,9,0,97.772
201516145764,1,3,5,1,43,9,0,61.1075
201516145775,1,3,4,1,43,9,0,219.987
201516145775,2,3,4,1,43,9,0,219.987
201516145784,1,3,2,1,43,9,0,48.886
201516145784,2,3,2,1,43,9,0,48.886
201516145790,1,3,6,1,43,9,0,97.772
201516145790,2,3,6,1,43,9,0,97.772
201516145790,3,3,6,1,43,9,0,97.772
201516145790,4,3,6,1,43,9,0,97.772
201516145803,1,3,4,1,43,9,71,219.987
201516145803,1,3,4,1,43,9,98,219.987
201516145803,2,3,4,1,43,9,0,219.987
201516145824,1,3,5,1,43,9,0,61.1075
201516145824,2,3,5,1,43,9,0,61.1075
201516145828,1,3,4,1,43,9,0,219.987
201516145828,2,3,4,1,43,9,0,219.987
201516145843,1,3,6,1,43,9,98,97.772
201516145843,2,3,6,1,43,9,0,97.772
201516145855,1,3,4,1,43,9,0,219.987
201516145855,2,3,4,1,43,9,0,219.987
201516145874,1,3,6,1,43,9,0,97.772
201516145874,2,3,6,1,43,9,0,97.772
201516145877,1,3,4,1,43,9,0,219.987
201516145897,1,3,4,1,43,9,98,219.987
201516145897,2,3,4,1,43,9,0,219.987
201516145918,1,3,6,1,43,9,0,97.772
201516145918,2,3,6,1,43,9,0,97.772
201516145924,1,3,4,1,43,9,0,219.987
201516145924,2,3,4,1,43,9,0,219.987
201516145942,1,3,6,10,43,9,0,114.694134
201516145942,2,3,6,10,43,9,0,114.694134
201516145944,1,3,2,10,43,9,61,57.347067
201516145944,2,3,2,10,43,9,0,57.347067
201516145944,3,3,2,10,43,9,0,57.347067
201516145945,1,3,6,10,43,9,3,114.694134
201516145945,2,3,6,10,43,9,0,114.694134
201516145946,1,3,4,10,43,9,98,229.388268
201516145946,2,3,4,10,43,9,0,229.388268
201516145965,1,3,5,2,43,9,52,61.1075
201516145965,2,3,5,2,43,9,0,61.1075
201516145973,1,3,4,2,43,9,98,219.987
201516145973,2,3,4,2,43,9,0,219.987
201516145982,1,3,1,2,43,9,2,12.2215
201516145982,1,3,1,2,43,9,12,12.2215
201516145984,1,3,6,2,43,9,98,97.772
201516145984,2,3,6,2,43,9,0,97.772
201516145997,1,3,4,2,43,9,0,219.987
201516146021,1,3,6,2,43,9,98,97.772
201516146021,2,3,6,2,43,9,0,97.772
201516146031,1,3,3,1,43,9,0,12.2215
201516146032,1,3,4,2,43,9,0,219.987
201516146034,1,3,4,1,43,9,98,219.987
201516146034,2,3,4,1,43,9,74,219.987
201516146034,2,3,4,1,43,9,76,219.987
201516146047,1,3,4,6,43,9,0,207.086595
201516146056,1,3,1,2,43,9,0,12.2215
201516146056,2,3,1,2,43,9,0,12.2215
201516146061,1,3,4,6,43,9,0,207.086595
201516146061,2,3,4,6,43,9,0,207.086595
201516146071,1,3,4,6,43,9,0,207.086595
201516146071,2,3,4,6,43,9,0,207.086595
201516146078,1,3,1,2,43,9,0,12.2215
201516146078,2,3,1,2,43,9,0,12.2215
201516146083,1,3,6,2,43,9,98,97.772
201516146083,2,3,6,2,43,9,0,97.772
201516146083,3,3,6,2,43,9,0,97.772
201516146084,1,3,4,2,43,9,0,219.987
201516146084,2,3,4,2,43,9,0,219.987
201516146098,1,3,5,2,43,9,72,61.1075
201516146098,1,3,5,2,43,9,98,61.1075
201516146098,2,3,5,2,43,9,0,61.1075
201516146105,1,3,4,2,43,9,0,219.987
201516146108,1,3,3,3,43,9,0,12.2215
201516146110,1,3,4,3,43,9,0,219.987
201516146110,2,3,4,3,43,9,0,219.987
201516146111,1,3,6,3,43,9,0,97.772
201516146111,2,3,6,3,43,9,71,97.772
201516146131,1,3,5,1,43,9,0,61.1075
201516146131,2,3,5,1,43,9,0,61.1075
201516146131,3,3,5,1,43,9,0,61.1075
201516146131,4,3,5,1,43,9,0,61.1075
201516146142,1,3,4,3,43,9,0,219.987
201516146142,2,3,4,3,43,9,0,219.987
201516146148,1,3,5,3,43,9,0,61.1075
201516146148,2,3,5,3,43,9,0,61.1075
201516146156,1,3,4,1,43,9,0,219.987
201516146157,1,3,6,1,43,9,0,97.772
201516146157,2,3,6,1,43,9,0,97.772
201516146157,3,3,6,1,43,9,0,97.772
201516146178,1,3,4,3,43,9,0,219.987
201516146178,2,3,4,3,43,9,0,219.987
201516146211,1,3,4,3,43,9,72,219.987
201516146211,1,3,4,3,43,9,98,219.987
201516146211,2,3,4,3,43,9,0,219.987
201516146217,1,3,2,1,43,9,0,48.886
201516146217,2,3,2,1,43,9,72,48.886
201516146217,3,3,2,1,43,9,0,48.886
201516146218,1,3,4,1,43,9,0,219.987
201516146218,2,3,4,1,43,9,0,219.987
201516146241,1,3,6,1,43,9,0,97.772
201516146241,2,3,6,1,43,9,0,97.772
201516146252,1,3,4,10,43,9,46,229.388268
201516146252,2,3,4,10,43,9,0,229.388268
201516146257,1,3,4,1,43,9,0,219.987
201516146257,2,3,4,1,43,9,0,219.987
201516146259,1,3,4,10,43,9,3,229.388268
201516146259,2,3,4,10,43,9,0,229.388268
201516146277,1,3,6,4,43,9,0,97.772
201516146277,2,3,6,4,43,9,0,97.772
201516146282,1,3,5,1,43,9,0,61.1075
201516146282,2,3,5,1,43,9,0,61.1075
201516146282,3,3,5,1,43,9,0,61.1075
201516146301,1,3,3,1,43,9,0,12.2215
201516146301,2,3,3,1,43,9,0,12.2215
201516146308,1,3,4,1,43,9,0,219.987
201516146308,2,3,4,1,43,9,98,219.987
201516146322,1,3,6,1,43,9,31,97.772
201516146322,2,3,6,1,43,9,0,97.772
201516146325,1,3,5,1,43,9,72,61.1075
201516146325,1,3,5,1,43,9,74,61.1075
201516146325,2,3,5,1,43,9,0,61.1075
201516146332,1,3,4,1,43,9,0,219.987
201516146332,2,3,4,1,43,9,0,219.987
201516146353,1,3,3,1,43,9,0,12.2215
201516146357,1,3,4,1,43,9,0,219.987
201516146366,1,3,6,1,43,9,0,97.772
201516146366,2,3,6,1,43,9,0,97.772
201516146386,1,3,4,1,43,9,0,219.987
201516146398,1,3,3,1,43,9,0,12.2215
201516146400,1,3,5,1,43,9,0,61.1075
201516146400,2,3,5,1,43,9,0,61.1075
201516146405,1,3,6,1,43,9,0,97.772
201516146405,2,3,6,1,43,9,0,97.772
201516146405,3,3,6,1,43,9,0,97.772
201516146412,1,3,4,1,43,9,0,219.987
201516146437,1,3,4,1,43,9,0,219.987
201516146437,2,3,4,1,43,9,0,219.987
201516146443,1,3,3,1,43,9,0,12.2215
201516146443,2,3,3,1,43,9,0,12.2215
201516146449,1,3,6,1,43,9,0,97.772
201516146459,1,3,4,1,43,9,0,219.987
201516146459,2,3,4,1,43,9,0,219.987
201516146476,1,3,5,1,43,9,0,61.1075
201516146476,2,3,5,1,43,9,0,61.1075
201516146478,1,3,3,1,43,9,0,12.2215
201516146478,2,3,3,1,43,9,0,12.2215
201516146485,1,3,6,1,43,9,0,97.772
201516146485,2,3,6,1,43,9,0,97.772
201516146488,1,3,4,1,43,9,0,219.987
201516146488,2,3,4,1,43,9,0,219.987
201516146508,1,3,4,1,43,9,0,219.987
201516146541,1,3,6,1,43,9,0,97.772
201516146541,2,3,6,1,43,9,0,97.772
201516146541,3,3,6,1,43,9,0,97.772
201516146556,1,3,4,1,43,9,0,219.987
201516146556,2,3,4,1,43,9,0,219.987
201516146558,1,3,5,1,43,9,0,61.1075
201516146558,2,3,5,1,43,9,0,61.1075
201516146558,3,3,5,1,43,9,0,61.1075
201516146584,1,3,3,1,43,9,0,12.2215
201516146585,1,3,4,1,43,9,0,219.987
201516146585,2,3,4,1,43,9,0,219.987
201516146585,3,3,4,1,43,9,0,219.987
201516146588,1,3,6,1,43,9,0,97.772
201516146588,2,3,6,1,43,9,0,97.772
201516146598,1,3,3,1,43,9,46,12.2215
201516146600,1,3,5,1,43,9,0,61.1075
201516146600,2,3,5,1,43,9,0,61.1075
201516146609,1,3,4,1,43,9,0,219.987
201516146609,2,3,4,1,43,9,0,219.987
201516146633,1,3,4,1,43,9,7,219.987
201516146645,1,3,6,1,43,9,98,97.772
201516146645,2,3,6,1,43,9,0,97.772
201516146655,1,3,4,1,43,9,0,219.987
201516146655,2,3,4,1,43,9,0,219.987
201516146655,3,3,4,1,43,9,0,219.987
201516146655,4,3,4,1,43,9,0,219.987
201516146680,1,3,4,1,43,9,0,219.987
201516146698,1,3,4,1,43,9,0,219.987
201516146698,2,3,4,1,43,9,0,219.987
201516146708,1,3,6,1,43,9,98,97.772
201516146708,2,3,6,1,43,9,0,97.772
201516146719,1,3,4,1,43,9,0,219.987
201516146719,2,3,4,1,43,9,0,219.987
201516146742,1,3,4,1,43,9,0,219.987
201516146742,2,3,4,1,43,9,0,219.987
201516146742,3,3,4,1,43,9,0,219.987
201516146751,1,3,5,1,43,9,46,61.1075
201516146751,2,3,5,1,43,9,72,61.1075
201516146761,1,3,6,10,43,9,0,114.694134
201516146761,2,3,6,10,43,9,0,114.694134
201516146762,1,3,4,10,43,9,0,229.388268
201516146763,1,3,3,10,43,9,3,57.347067
201516146763,2,3,3,10,43,9,0,57.347067
201516146770,1,3,6,1,43,9,72,97.772
201516146770,1,3,6,1,43,9,98,97.772
201516146770,2,3,6,1,43,9,0,97.772
201516146770,3,3,6,1,43,9,0,97.772
201516146770,4,3,6,1,43,9,0,97.772
201516146775,1,3,4,1,43,9,0,219.987
201516146775,2,3,4,1,43,9,98,219.987
201516146791,1,3,6,1,43,9,72,97.772
201516146791,1,3,6,1,43,9,98,97.772
201516146791,2,3,6,1,43,9,0,97.772
201516146791,3,3,6,1,43,9,0,97.772
201516146804,1,3,4,1,43,9,0,219.987
201516146804,2,3,4,1,43,9,0,219.987
201516146816,1,3,3,3,43,9,0,12.2215
201516146829,1,3,4,3,43,9,98,219.987
201516146829,2,3,4,3,43,9,0,219.987
201516146829,3,3,4,3,43,9,0,219.987
201516146837,1,3,6,3,43,9,31,97.772
201516146837,2,3,6,3,43,9,0,97.772
201516146850,1,3,4,3,43,9,0,219.987
201516146850,2,3,4,3,43,9,0,219.987
201516146886,1,3,6,1,43,9,0,97.772
201516146886,2,3,6,1,43,9,0,97.772
201516146902,1,3,4,1,43,9,0,219.987
201516146902,2,3,4,1,43,9,0,219.987
201516146921,1,3,5,2,43,9,0,61.1075
201516146921,2,3,5,2,43,9,0,61.1075
201516146924,1,3,4,2,43,9,98,219.987
201516146924,2,3,4,2,43,9,0,219.987
201516146946,1,3,4,2,43,9,0,219.987
201516146946,2,3,4,2,43,9,0,219.987
201516146955,1,3,6,2,43,9,0,97.772
201516146955,2,3,6,2,43,9,49,97.772
201516146976,1,3,4,1,43,9,0,219.987
201516146976,2,3,4,1,43,9,0,219.987
201516146981,1,3,2,1,43,9,0,48.886
201516146981,2,3,2,1,43,9,0,48.886
201516146985,1,3,3,1,43,9,0,12.2215
201516146989,1,3,6,1,43,9,0,97.772
201516146989,2,3,6,1,43,9,0,97.772
201516146989,3,3,6,1,43,9,0,97.772
201516147010,1,3,4,1,43,9,0,219.987
201516147010,2,3,4,1,43,9,0,219.987
201516147016,1,3,5,1,43,9,71,61.1075
201516147016,1,3,5,1,43,9,98,61.1075
201516147016,2,3,5,1,43,9,0,61.1075
201516147033,1,3,4,1,43,9,46,219.987
201516147033,2,3,4,1,43,9,0,219.987
201516147036,1,3,6,1,43,9,98,97.772
201516147036,2,3,6,1,43,9,0,97.772
201516147053,1,3,4,1,43,9,0,219.987
201516147053,2,3,4,1,43,9,0,219.987
201516147053,3,3,4,1,43,9,0,219.987
201516147059,1,3,3,1,43,9,0,12.2215
201516147074,1,3,4,1,43,9,0,219.987
201516147074,2,3,4,1,43,9,0,219.987
201516147074,3,3,4,1,43,9,0,219.987
201516147087,1,3,3,1,43,9,7,12.2215
201516147087,1,3,3,1,43,9,71,12.2215
201516147095,1,3,4,1,43,9,3,219.987
201516147095,2,3,4,1,43,9,0,219.987
201516147114,1,3,4,1,43,9,74,219.987
201516147114,1,3,4,1,43,9,98,219.987
201516147114,2,3,4,1,43,9,0,219.987
201516147119,1,3,5,1,43,9,3,61.1075
201516147119,2,3,5,1,43,9,0,61.1075
201516147125,1,3,3,1,43,9,95,12.2215
201516147125,2,3,3,1,43,9,0,12.2215
201516147136,1,3,4,1,43,9,0,219.987
201516147136,2,3,4,1,43,9,0,219.987
201516147154,1,3,6,1,43,9,2,97.772
201516147160,1,3,4,1,43,9,0,219.987
201516147160,2,3,4,1,43,9,0,219.987
201516147177,1,3,6,1,43,9,0,97.772
201516147177,2,3,6,1,43,9,98,97.772
201516147188,1,3,4,1,43,9,0,219.987
201516147188,2,3,4,1,43,9,0,219.987
201516147211,1,3,4,1,43,9,0,219.987
201516147220,1,3,6,10,43,9,49,114.694134
201516147220,2,3,6,10,43,9,0,114.694134
201516147221,1,3,4,10,43,9,98,229.388268
201516147221,2,3,4,10,43,9,0,229.388268
201516147221,3,3,4,10,43,9,0,229.388268
201516147221,4,3,4,10,43,9,0,229.388268
201516147233,1,3,4,3,43,9,0,219.987
201516147233,2,3,4,3,43,9,0,219.987
201516147240,1,3,3,3,43,9,0,12.2215
201516147254,1,3,5,3,43,9,0,61.1075
201516147254,2,3,5,3,43,9,0,61.1075
201516147257,1,3,4,3,43,9,0,219.987
201516147257,2,3,4,3,43,9,0,219.987
201516147276,1,3,6,3,43,9,12,97.772
201516147278,1,3,4,3,43,9,0,219.987
201516147278,2,3,4,3,43,9,0,219.987
201516147296,1,3,3,3,43,9,0,12.2215
201516147296,2,3,3,3,43,9,2,12.2215
201516147304,1,3,6,6,43,9,69,82.834638
201516147304,1,3,6,6,43,9,83,82.834638
201516147305,1,3,4,6,43,9,98,207.086595
201516147305,2,3,4,6,43,9,0,207.086595
201516147307,1,3,5,6,43,9,3,41.417319
201516147307,2,3,5,6,43,9,0,41.417319
201516147310,1,3,5,6,43,9,0,41.417319
201516147310,2,3,5,6,43,9,0,41.417319
201516147313,1,3,4,6,43,9,0,207.086595
201516147313,2,3,4,6,43,9,0,207.086595
201516147318,1,3,2,1,43,9,0,48.886
201516147318,2,3,2,1,43,9,0,48.886
201516147329,1,3,4,2,43,9,98,219.987
201516147329,2,3,4,2,43,9,0,219.987
201516147350,1,3,4,2,43,9,0,219.987
201516147353,1,3,6,2,43,9,69,97.772
201516147374,1,3,4,1,43,9,0,219.987
201516147374,2,3,4,1,43,9,0,219.987
201516147375,1,3,3,1,43,9,0,12.2215
201516147393,1,3,3,1,43,9,46,12.2215
201516147395,1,3,5,1,43,9,72,61.1075
201516147395,2,3,5,1,43,9,0,61.1075
201516147397,1,3,3,1,43,9,61,12.2215
201516147397,2,3,3,1,43,9,0,12.2215
201516147398,1,3,4,1,43,9,0,219.987
201516147398,2,3,4,1,43,9,0,219.987
201516147406,1,3,6,1,43,9,0,97.772
201516147406,2,3,6,1,43,9,0,97.772
201516147406,3,3,6,1,43,9,0,97.772
201516147406,4,3,6,1,43,9,98,97.772
201516147424,1,3,4,1,43,9,0,219.987
201516147424,2,3,4,1,43,9,72,219.987
201516147429,1,3,3,1,43,9,3,12.2215
201516147429,1,3,3,1,43,9,12,12.2215
201516147429,2,3,3,1,43,9,0,12.2215
201516147442,1,3,5,1,43,9,0,61.1075
201516147442,2,3,5,1,43,9,0,61.1075
201516147447,1,3,4,1,43,9,0,219.987
201516147447,2,3,4,1,43,9,0,219.987
201516147465,1,3,6,1,43,9,19,97.772
201516147465,1,3,6,1,43,9,49,97.772
201516147465,2,3,6,1,43,9,0,97.772
201516147470,1,3,4,1,43,9,0,219.987
201516147470,2,3,4,1,43,9,0,219.987
201516147482,1,3,5,1,43,9,31,61.1075
201516147482,1,3,5,1,43,9,74,61.1075
201516147482,2,3,5,1,43,9,0,61.1075
201516147492,1,3,4,1,43,9,0,219.987
201516147492,2,3,4,1,43,9,0,219.987
201516147534,1,3,4,1,43,9,0,219.987
201516147534,2,3,4,1,43,9,0,219.987
201516147544,1,3,3,3,43,9,0,12.2215
201516147544,2,3,3,3,43,9,0,12.2215
201516147547,1,3,4,3,43,9,0,219.987
201516147547,2,3,4,3,43,9,0,219.987
201516147566,1,3,4,3,43,9,0,219.987
201516147566,2,3,4,3,43,9,0,219.987
201516147570,1,3,6,3,43,9,0,97.772
201516147591,1,3,2,3,43,9,0,48.886
201516147591,2,3,2,3,43,9,0,48.886
201516147592,1,3,3,3,43,9,0,12.2215
201516147595,1,3,5,3,43,9,46,61.1075
201516147595,2,3,5,3,43,9,0,61.1075
201516147597,1,3,4,3,43,9,0,219.987
201516147607,1,3,4,10,43,9,98,229.388268
201516147607,2,3,4,10,43,9,0,229.388268
201516147607,3,3,4,10,43,9,0,229.388268
201516147611,1,3,4,10,43,9,0,229.388268
201516147611,2,3,4,10,43,9,0,229.388268
201516147615,1,3,4,10,43,9,98,229.388268
201516147615,2,3,4,10,43,9,0,229.388268
201516147616,1,3,6,10,43,9,0,114.694134
201516147616,2,3,6,10,43,9,0,114.694134
201516147621,1,3,4,10,43,9,0,229.388268
201516147621,2,3,4,10,43,9,0,229.388268
201516147622,1,3,3,10,43,9,46,57.347067
201516147622,2,3,3,10,43,9,0,57.347067
201516147627,1,3,4,10,43,9,3,229.388268
201516147627,2,3,4,10,43,9,0,229.388268
201516147645,1,3,4,2,43,9,0,219.987
